job_id,company_id,job_title_short,job_title,job_location,job_via,job_schedule_type,job_work_from_home,search_location,job_posted_date,job_no_degree_mention,job_health_insurance,job_country,salary_rate,salary_year_avg,salary_hour_avg
386047,184400,Data Scientist,Data Scientist I/II - Lab Analytics Discovery,"Emeryville, CA",via Ai-Jobs.net,Full-time,FALSE,"California, United States",4/25/2023,FALSE,TRUE,United States,year,122500,
386085,4377,Senior Data Scientist,Senior Data Scientist - App Experience,"San Mateo, CA",via Hitmarker,Full-time,FALSE,"California, United States",1/23/2023,FALSE,TRUE,United States,year,302880,
387712,28007,Business Analyst,Data Protection Business Analyst,"Santa Monica, CA",via Hitmarker,Full-time,FALSE,"California, United States",8/24/2023,FALSE,TRUE,United States,year,88500,
388402,219957,Data Analyst,Sr. Data Analyst,"Plano, TX",via Ladders,Full-time,FALSE,"Texas, United States",11/7/2023,FALSE,FALSE,United States,year,133900,
388765,110056,Data Engineer,Data Engineer with Java Background,"Newark, OH",via Ladders,Full-time,FALSE,"Illinois, United States",7/21/2023,FALSE,FALSE,United States,year,125000,
388819,1855,Senior Data Scientist,"Senior Data Scientist, Federal  Marketing","Hopkinton, MA",via Ladders,Full-time,FALSE,"New York, United States",8/26/2023,FALSE,FALSE,United States,year,125000,
389910,52976,Senior Data Scientist,"Senior Data Scientist, Growth Analytics","Austin, TX",via Ladders,Full-time,FALSE,Sudan,9/1/2023,FALSE,TRUE,Sudan,year,90000,
390615,7346,Data Engineer,"Manager, Data Engineering","Boise, ID",via Ai-Jobs.net,Full-time,FALSE,"Texas, United States",5/12/2023,FALSE,TRUE,United States,year,147500,
390645,89501,Data Scientist,Data Scientist,"Arlington, VA",via Dice,Full-time,FALSE,Georgia,7/11/2023,FALSE,TRUE,United States,year,128816,
391642,27,Data Engineer,HYBRID: Data Engineer - AWS,"Santa Monica, CA",via LinkedIn,Full-time,FALSE,"Texas, United States",4/5/2023,FALSE,TRUE,United States,year,120000,
393874,12867,Data Scientist,Data Scientist,"Roswell, NM",via Professional Diversity Network,Full-time,FALSE,Sudan,11/9/2023,FALSE,FALSE,Sudan,year,152174,
394739,3751,Senior Data Scientist,Data Analytics and Systems Lead,Philippines,via Ai-Jobs.net,Full-time,FALSE,Philippines,12/12/2023,FALSE,FALSE,Philippines,year,64800,
397683,52544,Data Scientist,Data Scientist NLP,Anywhere,via LinkedIn,Full-time,TRUE,Sudan,10/26/2023,FALSE,TRUE,Sudan,year,185000,
400082,862,Data Analyst,Commercial Data Analyst,"Dublin, Ireland",via Ai-Jobs.net,Full-time,FALSE,Ireland,7/10/2023,FALSE,FALSE,Ireland,year,100500,
400407,14177,Data Analyst,Event Data Management Associate – Sport and Music,Taiwan,via Ai-Jobs.net,Full-time,FALSE,Taiwan,10/25/2023,FALSE,FALSE,Taiwan,year,64800,
402181,82,Data Scientist,Data Scientist,"Alexandria, VA",via Ladders,Full-time,FALSE,Georgia,8/3/2023,FALSE,TRUE,United States,year,120000,
404323,220396,Data Scientist,Data Scientist,"Colombo, Sri Lanka",via Ai-Jobs.net,Full-time,FALSE,Sri Lanka,5/24/2023,FALSE,FALSE,Sri Lanka,year,90670,
406320,97228,Data Analyst,Data Architect,"Hyderabad, Telangana, India",via Ai-Jobs.net,Full-time,FALSE,India,2/7/2023,TRUE,FALSE,India,year,163782,
410622,220583,Data Analyst,BI Data Analyst II,"Tampa, FL",via Ladders,Full-time,FALSE,"Florida, United States",5/8/2023,FALSE,FALSE,United States,year,90000,
411119,26536,Data Scientist,Data Scientist,"New York, NY",via Ladders,Full-time,FALSE,"New York, United States",2/7/2023,FALSE,TRUE,United States,year,125000,
411511,21,Data Scientist,"Data Scientist, Product","Austin, TX",via Ladders,Full-time,FALSE,Sudan,7/1/2023,FALSE,TRUE,Sudan,year,200000,
411619,22844,Senior Data Scientist,Senior Data Scientist,South Africa,via Ai-Jobs.net,Full-time,FALSE,South Africa,10/16/2023,FALSE,FALSE,South Africa,year,171121,
412731,3251,Data Scientist,Data Scientist 2,"Mesa, AZ",via Ladders,Full-time,FALSE,Sudan,5/30/2023,FALSE,TRUE,Sudan,year,115000,
413256,220664,Data Scientist,Data Science Team Lead,"Los Angeles, CA",via BeBee,Part-time,FALSE,"California, United States",12/13/2023,FALSE,TRUE,United States,year,125000,
417761,220801,Senior Data Analyst,Senior Data Analyst,"Sarasota, FL",via LinkedIn,Full-time,FALSE,"Florida, United States",3/28/2023,TRUE,FALSE,United States,year,90000,
417941,220807,Data Analyst,Sr. Data Analyst,"Charlotte, NC",via Ladders,Full-time,FALSE,Georgia,4/20/2023,TRUE,FALSE,United States,year,90000,
419640,20259,Senior Data Scientist,(Senior) Data Scientist (m/f/d),"Lisbon, Portugal",via Ai-Jobs.net,Full-time,FALSE,Portugal,6/28/2023,FALSE,FALSE,Portugal,year,157500,
421792,2611,Senior Data Scientist,Senior Data Scientist,United States,via LinkedIn,Full-time,FALSE,"Texas, United States",1/26/2023,FALSE,FALSE,United States,year,135000,
422326,82,Business Analyst,Business Intelligence Analyst,"Los Alamos, NM",via JobServe,Full-time,FALSE,Sudan,8/4/2023,FALSE,FALSE,Sudan,year,99000,
423177,220953,Data Engineer,Data Engineer,"Toronto, ON, Canada",via Ladders,Full-time,FALSE,Canada,5/31/2023,FALSE,FALSE,Canada,year,90000,
424770,143,Senior Data Scientist,AI/ML Health Data Scientist - Senior Consultant,"McLean, VA",via Ladders,Full-time,FALSE,"New York, United States",3/3/2023,FALSE,TRUE,United States,year,115000,
425050,27,Senior Data Engineer,Senior Data Engineer in FinTech ($85k-$135k),"Fort Worth, TX",via Indeed,Full-time,FALSE,Sudan,5/15/2023,FALSE,TRUE,Sudan,year,112500,
426334,212,Data Scientist,Data Analyst/Data Scientist,"San Jose, CA",via Ladders,Full-time,FALSE,"California, United States",1/30/2023,FALSE,TRUE,United States,year,115000,
430230,4422,Data Analyst,Data Analyst III (REMOTE),Anywhere,via Indeed,Full-time,TRUE,Guam,6/14/2023,FALSE,FALSE,Guam,year,95000,
431917,5262,Data Scientist,Data Scientist  - NLP,"Cambridge, UK",via Ai-Jobs.net,Full-time,FALSE,United Kingdom,11/3/2023,FALSE,FALSE,United Kingdom,year,165000,
432938,150701,Data Analyst,Financial Data Analyst,"Baltimore, MD",via LinkedIn,Full-time,FALSE,"New York, United States",9/2/2023,FALSE,FALSE,United States,year,70000,
433032,543,Data Engineer,Data Engineer,"Chicago, IL",via Indeed,Full-time,FALSE,"New York, United States",2/11/2023,FALSE,FALSE,United States,year,97500,
433415,126465,Data Analyst,(Global) Senior Research Scientist,,via Ai-Jobs.net,Full-time,FALSE,South Korea,6/14/2023,FALSE,FALSE,South Korea,year,149653,
433815,3824,Data Scientist,"Data Scientist, Data Strategy and Analytics","Alameda, CA",via IT JobServe,Full-time,FALSE,"California, United States",8/8/2023,FALSE,TRUE,United States,year,204000,
435564,167711,Machine Learning Engineer,Machine Learning Engineer (Athens),"Athens, Greece",via Ai-Jobs.net,Full-time,FALSE,Greece,7/21/2023,FALSE,FALSE,Greece,year,101029,
436738,14580,Data Engineer,AWS Data Engineer,"Belfast, UK",via Ai-Jobs.net,Full-time,FALSE,United Kingdom,3/28/2023,TRUE,FALSE,United Kingdom,year,89100,
437566,4422,Senior Data Analyst,Senior Data Analyst (REMOTE),Anywhere,via Indeed,Full-time,TRUE,Puerto Rico,6/14/2023,FALSE,FALSE,Puerto Rico,year,95000,
440691,221448,Data Scientist,Lead Product Data Scientist (Remote),Anywhere,via Built In Austin,Full-time,TRUE,"Texas, United States",1/18/2023,FALSE,TRUE,United States,year,135000,
442661,221508,Data Scientist,Data Scientist 3 (Hybrid),"Scottsdale, AZ",via Ladders,Full-time,FALSE,Sudan,1/9/2023,FALSE,TRUE,Sudan,year,90000,
444866,49916,Senior Data Engineer,Big Data SRE,Canada,via Ai-Jobs.net,Full-time,FALSE,Canada,7/6/2023,FALSE,FALSE,Canada,year,64800,
446344,2109,Data Engineer,Data Engineer,"Columbus, OH",via Ladders,Full-time,FALSE,Sudan,8/10/2023,TRUE,TRUE,Sudan,year,100000,
448059,66,Data Scientist,Data Scientist - AVP - Hybrid,"Irving, TX",via KSNT Jobs,Full-time,FALSE,"Texas, United States",8/28/2023,FALSE,FALSE,United States,year,146500,
449698,10529,Data Engineer,Data Engineer,"New York, NY",via LinkedIn,Full-time,FALSE,"New York, United States",4/13/2023,FALSE,FALSE,United States,year,300000,
449856,9220,Machine Learning Engineer,Machine Learning Engineer (Office based or Hybrid),"Amsterdam, Netherlands",via Ai-Jobs.net,Full-time,FALSE,Netherlands,1/10/2023,FALSE,FALSE,Netherlands,year,166000,
452167,221763,Data Scientist,Credit Data Scientist (Mid-level),Anywhere,via Wellfound,Full-time,TRUE,Ireland,5/3/2023,FALSE,FALSE,Ireland,year,115000,
454370,221815,Data Scientist,Data Science Technical,"Chandler, AZ",via JobServe,Full-time,FALSE,"California, United States",8/8/2023,FALSE,TRUE,United States,year,155500,
456042,62567,Data Analyst,Data Analyst,Anywhere,via Get.It,Full-time,TRUE,"New York, United States",9/25/2023,FALSE,TRUE,United States,year,151500,
456970,2696,Data Scientist,Sr Data Scientist,"Bengaluru, Karnataka, India",via Ai-Jobs.net,Full-time,FALSE,India,1/12/2023,FALSE,FALSE,India,year,157500,
459002,66,Data Scientist,"AVP, Model Monitoring and Analytics Data Scientist (SAS, R...","Irving, TX",via MyArklaMiss Jobs,Full-time,FALSE,"Texas, United States",8/28/2023,FALSE,FALSE,United States,year,116600,
461676,62567,Data Analyst,Healthcare Data Analyst,"New York, NY",via Get.It,Full-time,FALSE,"New York, United States",9/7/2023,FALSE,TRUE,United States,year,108500,
463154,49,Senior Data Scientist,"Mission Data Scientist, Senior","Fayetteville, NC",via Ladders,Full-time,FALSE,"New York, United States",6/15/2023,FALSE,TRUE,United States,year,115000,
463391,222085,Senior Data Scientist,Senior Data Scientist,"Newark, NJ",via Ladders,Full-time,FALSE,"New York, United States",7/18/2023,FALSE,TRUE,United States,year,90000,
465215,16006,Data Scientist,Data Scientist,"Baltimore, MD",via JobServe,Full-time,FALSE,"New York, United States",8/8/2023,FALSE,TRUE,United States,year,112250,
466546,222173,Data Scientist,Applied Data Scientist - Supply Chain Optimization(Remote Or Hybrid),Anywhere,via Indeed,Full-time,TRUE,"Illinois, United States",2/8/2023,FALSE,TRUE,United States,year,98850,
466631,1824,Senior Data Scientist,Senior Data Scientist,"London, UK",via Ai-Jobs.net,Full-time,FALSE,United Kingdom,1/27/2023,FALSE,FALSE,United Kingdom,year,157500,
467126,453,Senior Data Engineer,"Senior Data Engineer, MLOps","New York, NY",via Dice,Full-time,FALSE,"California, United States",4/25/2023,FALSE,TRUE,United States,year,162500,
468151,162,Data Engineer,Principal Data Engineer,"Philadelphia, PA",via LinkedIn,Full-time,FALSE,Sudan,8/22/2023,FALSE,FALSE,Sudan,year,170000,
469182,453,Data Analyst,Data Analyst--Budding Start up!,Pennsylvania,via LinkedIn,Full-time,FALSE,"New York, United States",7/25/2023,FALSE,FALSE,United States,year,125000,
469897,49,Data Scientist,Data Scientist,"Arlington, VA",via Ladders,Full-time,FALSE,"New York, United States",5/9/2023,FALSE,TRUE,United States,year,115000,
470294,66634,Cloud Engineer,Senior Azure DevOps Engineer,"Guaynabo, Puerto Rico",via Ladders,Full-time,FALSE,Puerto Rico,5/17/2023,FALSE,FALSE,Puerto Rico,year,90000,
471468,1744,Data Scientist,Principal Data Scientist. Job in Clearfield My Valley Jobs Today,"Clearfield, UT",via My Valley Jobs Today,Full-time,FALSE,"California, United States",8/5/2023,FALSE,TRUE,United States,year,99500,
475135,8208,Data Analyst,Quality Data Analyst,"Bogotá, Bogota, Colombia",via Ai-Jobs.net,Full-time,FALSE,Colombia,11/1/2023,TRUE,FALSE,Colombia,year,118640,
476182,47601,Senior Data Analyst,"Senior Data Analyst, Management Data Analysis","Waltham, MA",via JobServe,Full-time,FALSE,"New York, United States",2/17/2023,FALSE,FALSE,United States,year,85000,
476398,101353,Data Scientist,AI Engineer/Data Scientist,"Minneapolis, MN",via ZipRecruiter,Full-time,FALSE,"Illinois, United States",5/10/2023,FALSE,FALSE,United States,year,145000,
476956,220,Data Scientist,Data Scientist,"Orlando, FL",via Ladders,Full-time,FALSE,Georgia,2/6/2023,FALSE,TRUE,United States,year,115000,
478482,1660,Senior Data Scientist,Senior Data Visualization Specialist,"St. Petersburg, FL",via Professional Diversity Network,Full-time,FALSE,"Florida, United States",11/3/2023,FALSE,FALSE,United States,year,149946,
479701,54595,Data Scientist,JExNET-Data Scientist,"Arlington, VA",via Ladders,Full-time,FALSE,Georgia,8/24/2023,FALSE,FALSE,United States,year,90000,
480485,1499,Senior Data Analyst,"Senior, Data Analyst - Growth & Marketing (Coupang Play)",,via Ai-Jobs.net,Full-time,FALSE,South Korea,6/29/2023,TRUE,FALSE,South Korea,year,111175,
481162,192803,Data Analyst,Supply Chain Data Analyst Intern,"Atlanta, GA",via BeBee,Internship,FALSE,Georgia,12/1/2023,FALSE,FALSE,United States,year,50000,
481254,222566,Data Scientist,"Data Scientist, Marketing (Remote)",Anywhere,via Built In,Full-time,TRUE,"California, United States",1/14/2023,FALSE,TRUE,United States,year,110000,
482034,2490,Data Scientist,Lead Data Scientist,"Milwaukee, WI",via Ladders,Full-time,FALSE,"Illinois, United States",5/8/2023,FALSE,FALSE,United States,year,150000,
482298,43098,Senior Data Engineer,Sr Data Engineer (REMOTE),"Chicago, IL",via Ladders,Full-time,FALSE,"New York, United States",5/9/2023,FALSE,FALSE,United States,year,150000,
482506,10103,Data Analyst,Clinical Trial Assistant (met focus op Data Management),"Mechelen, Belgium",via Ai-Jobs.net,Full-time,FALSE,Belgium,2/23/2023,FALSE,FALSE,Belgium,year,56700,
483649,24846,Senior Data Analyst,"Product Lifecycle Data Analyst ( Experienced, Senior)","Seal Beach, CA",via JobServe,Full-time,FALSE,"California, United States",2/21/2023,FALSE,TRUE,United States,year,100000,
484205,1640,Data Scientist,"Binance Accelerator Programme - Data Science (Sanctions, AB&C)","Montrouge, France",via Ai-Jobs.net,Full-time,FALSE,France,2/15/2023,FALSE,FALSE,France,year,50400,
484218,42949,Senior Data Scientist,Senior Data Scientist PD23R103 - Bureau of Health Workforce,"Fort Mill, SC",via Professional Diversity Network,Full-time and Part-time,FALSE,"New York, United States",11/17/2023,FALSE,FALSE,United States,year,135144,
484757,2456,Senior Data Engineer,"AIML - Sr Data Engineer, AIML Data","Cupertino, CA",via Indeed,Full-time,FALSE,Georgia,6/12/2023,FALSE,TRUE,United States,year,219500,
486140,89,Data Engineer,Data Engineer - Security Clearance Required,"Herndon, VA",via IT JobServe,Full-time,FALSE,Sudan,10/22/2023,FALSE,TRUE,Sudan,year,165880,
489070,154,Senior Data Engineer,Senior Data Engineer,"Springfield, MA",via WAVY Jobs,Full-time,FALSE,"Illinois, United States",7/31/2023,FALSE,TRUE,United States,year,173500,
489273,49,Data Engineer,"Data Engineer, Mid","San Diego, CA",via Ladders,Full-time,FALSE,"Illinois, United States",3/29/2023,FALSE,TRUE,United States,year,115000,
491554,29433,Data Analyst,Junior Data Analyst,Italy,via Ai-Jobs.net,Full-time,FALSE,Italy,5/5/2023,FALSE,FALSE,Italy,year,53014,
494607,1256,Data Scientist,Data Scientist (up to 25% profit sharing benefit),"Denver, CO",via IT JobServe,Full-time,FALSE,"Texas, United States",8/8/2023,FALSE,TRUE,United States,year,105550,
496900,42949,Senior Data Scientist,Senior Data Scientist PD23R103 - Bureau of Health Workforce,"Bridgeton, MO",via Professional Diversity Network,Full-time and Part-time,FALSE,"Illinois, United States",11/17/2023,FALSE,FALSE,United States,year,135144,
497590,93577,Data Engineer,Sr ETL Data Engineer,"Durham, NC",via Ladders,Full-time,FALSE,"Texas, United States",8/22/2023,FALSE,FALSE,United States,year,125000,
500508,841,Data Engineer,"Data Engineer, Experimentation & Evaluation-TikTok Data Platform","San Jose, CA",via LinkedIn,Full-time,FALSE,Sudan,7/31/2023,FALSE,TRUE,Sudan,year,208000,
502182,2109,Senior Data Engineer,"Sr. Data Engineer, Cross Product Change Services Team","Tampa, FL",via Ladders,Full-time,FALSE,Sudan,2/2/2023,TRUE,TRUE,Sudan,year,125000,
503952,8095,Business Analyst,BUSINESS SOLUTIONS ANALYST - EHS,"University, FL",via ZipRecruiter,Full-time,FALSE,"Florida, United States",10/22/2023,FALSE,FALSE,United States,year,67918,
507535,42949,Senior Data Scientist,Senior Data Scientist PD23R103 - Bureau of Health Workforce,"Midland, TX",via Professional Diversity Network,Full-time and Part-time,FALSE,"Texas, United States",11/17/2023,FALSE,FALSE,United States,year,135144,
509325,9869,Data Analyst,Data Analyst,"Los Angeles, CA",via BeBee,Full-time,FALSE,"California, United States",12/13/2023,FALSE,FALSE,United States,year,100000,
510855,15484,Data Scientist,Manager Data Scientists,"Alpharetta, GA",via JobServe,Full-time,FALSE,"Florida, United States",8/8/2023,FALSE,TRUE,United States,year,160136,
511139,3807,Data Engineer,Big Data Engineer,"Austin, TX",via Ladders,Full-time,FALSE,Sudan,3/3/2023,TRUE,FALSE,Sudan,year,175000,
513035,42272,Data Scientist,"Lead Data Scientist, Data Science Lab (Large Language Models)","Phoenix, AZ",via JobServe,Full-time,FALSE,"California, United States",8/8/2023,FALSE,TRUE,United States,year,189162,
514576,221815,Data Scientist,Data Science - Technical,"Idaho Falls, ID",via ZipRecruiter,Full-time,FALSE,"California, United States",8/18/2023,FALSE,FALSE,United States,year,155500,
514619,1350,Data Scientist,Data Scientist,"Jacksonville, FL",via Ladders,Full-time,FALSE,"Florida, United States",6/23/2023,FALSE,FALSE,United States,year,90000,
514918,56404,Senior Data Analyst,Senior Data Analyst,"Barcelona, Spain",via Ai-Jobs.net,Full-time,FALSE,Spain,7/10/2023,FALSE,FALSE,Spain,year,100500,
515086,425,Senior Data Engineer,Senior Platform Data Engineer,"Emeryville, CA",via JobServe,Full-time,FALSE,"Illinois, United States",7/22/2023,FALSE,FALSE,United States,year,166000,
515179,223459,Data Engineer,Principal Data Engineer,"Coopersburg, PA",via Ladders,Full-time,FALSE,"Florida, United States",10/12/2023,FALSE,FALSE,United States,year,225000,
516397,53,Business Analyst,Business Intelligence Analyst Lead,"Charlotte, NC",via Ladders,Full-time,FALSE,Georgia,2/5/2023,FALSE,TRUE,United States,year,175000,
516816,187,Senior Data Analyst,"Data Analytics Senior Auditor-Commercial, Corporate and Investment...","Fort Mill, SC",via Ladders,Full-time,FALSE,Georgia,2/15/2023,FALSE,TRUE,United States,year,115000,
517896,42835,Data Analyst,Data Science Analyst,"Columbus, OH",via Indeed,Full-time,FALSE,"New York, United States",4/20/2023,FALSE,FALSE,United States,year,64050,
521710,102944,Data Scientist,Data Scientist,"Pensacola, FL",via Ai-Jobs.net,Full-time,FALSE,"Florida, United States",3/22/2023,FALSE,FALSE,United States,year,88128,
524026,112459,Data Scientist,Data Quality Management Specialist,"Makati, Metro Manila, Philippines",via Ai-Jobs.net,Full-time,FALSE,Philippines,6/9/2023,FALSE,FALSE,Philippines,year,72000,
